name,start,end,speaker,text,amplitude,val,act,dom,disc_emo,emo_class,substantivos,topic,loud_voice
audio254.wav,1247.549,1248.789,SPEAKER_02, I don't want to cost jobs.,0.10774654,-0.67,0.3,0.41,"[{'Emotion': 'anger', 'Score': '98.5%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '0.8%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",anger,['jobs'],jobs,False
audio255.wav,1249.43,1251.27,SPEAKER_02,My priority is jobs.,0.14076148,-0.09,0.23,0.4,"[{'Emotion': 'anger', 'Score': '81.8%'}, {'Emotion': 'disgust', 'Score': '0.3%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '17.4%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",anger,"['priority', 'jobs']",jobs,False
audio256.wav,1251.87,1256.132,SPEAKER_02,"And so what I do is I bring down the tax rates, lower deductions and exemptions.",0.21911533,-0.1,0.27,0.42,"[{'Emotion': 'anger', 'Score': '7.2%'}, {'Emotion': 'disgust', 'Score': '0.9%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '91.6%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",happiness,"['tax', 'rates', 'lower', 'deductions', 'exemptions']",lower,False
audio257.wav,1256.472,1258.693,SPEAKER_02,"The same idea behind Bowles-Simpson, by the way.",0.20280445,-0.12,0.19,0.32,"[{'Emotion': 'anger', 'Score': '59.0%'}, {'Emotion': 'disgust', 'Score': '0.3%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '40.3%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",neutral,"['idea', 'bowles', 'simpson', 'way']",idea,False
audio258.wav,1258.933,1270.716,SPEAKER_02,"Get the rates down, lower deductions and exemptions to create more jobs because there's nothing better for getting us to a balanced budget than having more people working, earning more money, paying more taxes.",0.21305819,-0.17,0.45,0.57,"[{'Emotion': 'anger', 'Score': '12.4%'}, {'Emotion': 'disgust', 'Score': '0.7%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '86.6%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['rates', 'lower', 'deductions', 'exemptions', 'jobs', 'nothing', 'us', 'balanced', 'budget', 'people', 'money', 'taxes']",jobs,False
audio259.wav,1271.057,1275.278,SPEAKER_02,That's by far the most effective and efficient way to get this budget balanced.,0.22275963,0.09,0.44,0.58,"[{'Emotion': 'anger', 'Score': '93.8%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '5.7%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,"['effective', 'efficient', 'way', 'budget']",efficient,False
audio260.wav,1276.263,1280.146,SPEAKER_00," Jim, you may want to move on to another topic, but I would just say this to the American people.",0.3233096,0.02,0.21,0.25,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '97.2%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '2.2%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",disgust,"['another', 'topic', 'american', 'people']",people,False
audio261.wav,1280.846,1297.638,SPEAKER_00,"If you believe that we can cut taxes by $5 trillion and add $2 trillion in additional spending that the military is not asking for, $7 trillion, just to give you a sense, over 10 years that's more than our entire defense budget.",0.41329467,-0.15,0.24,0.43,"[{'Emotion': 'anger', 'Score': '0.5%'}, {'Emotion': 'disgust', 'Score': '87.9%'}, {'Emotion': 'fear', 'Score': '0.6%'}, {'Emotion': 'happiness', 'Score': '9.8%'}, {'Emotion': 'sadness', 'Score': '1.2%'}]",neutral,"['taxes', 'additional', 'spending', 'military', 'sense', '10', 'years', 'entire', 'defense', 'budget']",spending,False
audio262.wav,1299.117,1310.26,SPEAKER_00," And you think that by closing loopholes and deductions for the well-to-do, somehow you will not end up picking up the tab, then Governor Romney's plan may work for you.",0.39605388,0.1,0.16,0.29,"[{'Emotion': 'anger', 'Score': '0.0%'}, {'Emotion': 'disgust', 'Score': '98.0%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '0.9%'}, {'Emotion': 'sadness', 'Score': '0.9%'}]",disgust,"['closing', 'loopholes', 'deductions', 'tab', 'governor', 'romney', 's', 'plan']",deductions,False
audio263.wav,1310.481,1318.223,SPEAKER_00,"But I think math, common sense, and our history shows us that's not a recipe for job growth.",0.51104784,-0.03,0.25,0.38,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '95.6%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '3.4%'}, {'Emotion': 'sadness', 'Score': '0.7%'}]",disgust,"['math', 'common', 'sense', 'history', 'us', 'recipe', 'job', 'growth']",history,True
audio264.wav,1318.383,1319.263,SPEAKER_00,"Look, we've tried this.",0.22607031,-0.13,0.38,0.45,"[{'Emotion': 'anger', 'Score': '1.7%'}, {'Emotion': 'disgust', 'Score': '0.3%'}, {'Emotion': 'fear', 'Score': '1.2%'}, {'Emotion': 'happiness', 'Score': '96.8%'}, {'Emotion': 'sadness', 'Score': '0.0%'}]",happiness,[],[],False
audio265.wav,1319.823,1320.884,SPEAKER_00,We've tried both approaches.,0.3784866,-0.03,0.32,0.43,"[{'Emotion': 'anger', 'Score': '98.5%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '0.8%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",anger,['approaches'],approaches,False
audio266.wav,1323.164,1327.226,SPEAKER_00,The approach that Governor Romney is talking about is the same sales pitch that was made in 2001 and 2003.,0.4938071,0.13,0.15,0.31,"[{'Emotion': 'anger', 'Score': '4.0%'}, {'Emotion': 'disgust', 'Score': '19.1%'}, {'Emotion': 'fear', 'Score': '0.7%'}, {'Emotion': 'happiness', 'Score': '76.0%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",happiness,"['approach', 'governor', 'romney', 'sales', 'pitch']",sales,True
audio267.wav,1330.089,1335.071,SPEAKER_00, And we ended up with the slowest job growth in 50 years.,0.40419906,0.09,-0.0,0.23,"[{'Emotion': 'anger', 'Score': '0.0%'}, {'Emotion': 'disgust', 'Score': '92.1%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '0.5%'}, {'Emotion': 'sadness', 'Score': '7.1%'}]",disgust,"['slowest', 'job', 'growth', '50', 'years']",slowest,False
audio268.wav,1336.252,1338.813,SPEAKER_00,We ended up moving from surplus to deficits.,0.4895156,0.11,0.09,0.26,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '86.1%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '13.0%'}, {'Emotion': 'sadness', 'Score': '0.5%'}]",disgust,"['surplus', 'deficits']",deficits,True
audio269.wav,1339.573,1342.934,SPEAKER_00,And it all culminated in the worst financial crisis since the Great Depression.,0.45461637,-0.32,0.04,0.22,"[{'Emotion': 'anger', 'Score': '69.8%'}, {'Emotion': 'disgust', 'Score': '3.4%'}, {'Emotion': 'fear', 'Score': '10.1%'}, {'Emotion': 'happiness', 'Score': '15.2%'}, {'Emotion': 'sadness', 'Score': '1.5%'}]",anger,"['worst', 'financial', 'crisis', 'great', 'depression']",financial,True
audio270.wav,1344.095,1346.275,SPEAKER_00,Bill Clinton tried the approach that I'm talking about.,0.5357977,0.07,0.25,0.38,"[{'Emotion': 'anger', 'Score': '98.4%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '1.0%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",anger,"['bill', 'clinton', 'approach']",approach,True
audio271.wav,1346.856,1348.416,SPEAKER_00,We created 23 million new jobs.,0.37665626,0.23,0.44,0.5,"[{'Emotion': 'anger', 'Score': '86.6%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '13.0%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,"['23', 'million', 'new', 'jobs']",jobs,False
audio272.wav,1349.077,1350.957,SPEAKER_00,We went from deficit to surplus.,0.39149615,0.04,0.11,0.27,"[{'Emotion': 'anger', 'Score': '0.6%'}, {'Emotion': 'disgust', 'Score': '11.9%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '87.2%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",happiness,"['deficit', 'surplus']",surplus,False
audio273.wav,1352.018,1354.779,SPEAKER_00,And businesses did very well.,0.5009776,-0.18,0.26,0.41,"[{'Emotion': 'anger', 'Score': '0.0%'}, {'Emotion': 'disgust', 'Score': '96.3%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '0.6%'}, {'Emotion': 'sadness', 'Score': '2.8%'}]",disgust,['businesses'],businesses,True
audio274.wav,1355.891,1362.597,SPEAKER_00," So in some ways, we've got some data on which approach is more likely to create jobs and opportunity for Americans.",0.53272504,0.14,0.22,0.34,"[{'Emotion': 'anger', 'Score': '0.2%'}, {'Emotion': 'disgust', 'Score': '88.3%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '11.0%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",disgust,"['ways', 'data', 'approach', 'jobs', 'opportunity', 'americans']",data,True
audio275.wav,1363.138,1375.87,SPEAKER_00,"And I believe that the economy works best when middle-class families are getting tax breaks so that they've got some money in their pockets, and those of us who have done extraordinarily well because of this magnificent country that we live in.",0.444052,0.29,0.31,0.46,"[{'Emotion': 'anger', 'Score': '0.0%'}, {'Emotion': 'disgust', 'Score': '97.6%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '0.9%'}, {'Emotion': 'sadness', 'Score': '1.1%'}]",disgust,"['economy', 'middle', 'class', 'families', 'tax', 'breaks', 'money', 'pockets', 'us', 'magnificent', 'country']",families,True
audio276.wav,1376.363,1379.945,SPEAKER_00, that we can afford to do a little bit more to make sure we're not blowing up the deficit.,0.30115834,-0.28,0.11,0.27,"[{'Emotion': 'anger', 'Score': '0.5%'}, {'Emotion': 'disgust', 'Score': '72.1%'}, {'Emotion': 'fear', 'Score': '13.9%'}, {'Emotion': 'happiness', 'Score': '1.7%'}, {'Emotion': 'sadness', 'Score': '11.7%'}]",disgust,['deficit'],deficit,False
audio277.wav,1399.235,1402.297,SPEAKER_02, My plan is not to put in place any tax cut that will add to the deficit.,0.18861574,-0.18,0.07,0.24,"[{'Emotion': 'anger', 'Score': '30.4%'}, {'Emotion': 'disgust', 'Score': '0.4%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '68.9%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",happiness,"['plan', 'place', 'tax', 'cut', 'deficit']",tax,False
audio278.wav,1402.697,1403.318,SPEAKER_02,That's point one.,0.000849934,0.06,0.06,0.13,"[{'Emotion': 'anger', 'Score': '98.4%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '0.6%'}, {'Emotion': 'sadness', 'Score': '0.5%'}]",anger,['point'],point,False
audio279.wav,1403.798,1407.681,SPEAKER_02,"So you may keep referring to it as a $5 trillion tax cut, but that's not my plan.",0.12379863,0.03,0.16,0.3,"[{'Emotion': 'anger', 'Score': '61.4%'}, {'Emotion': 'disgust', 'Score': '1.1%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '36.5%'}, {'Emotion': 'sadness', 'Score': '0.5%'}]",neutral,"['5', 'trillion', 'tax', 'cut', 'plan']",tax,False
audio280.wav,1408.241,1410.263,SPEAKER_02,"Number two, let's look at history.",0.2733764,0.19,0.27,0.41,"[{'Emotion': 'anger', 'Score': '1.4%'}, {'Emotion': 'disgust', 'Score': '2.9%'}, {'Emotion': 'fear', 'Score': '82.6%'}, {'Emotion': 'happiness', 'Score': '12.8%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",fear,"['s', 'history']",history,False
audio281.wav,1411.304,1413.405,SPEAKER_02,My plan is not like anything that's been tried before.,0.15555042,-0.2,0.23,0.34,"[{'Emotion': 'anger', 'Score': '94.3%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '5.2%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,"['plan', 'anything']",plan,False
audio282.wav,1414.025,1423.732,SPEAKER_02,"My plan is to bring down rates, but also bring down deductions and exemptions and credits at the same time, so the revenue stays in, but that we bring down rates to get more people working.",0.2567169,0.14,0.21,0.37,"[{'Emotion': 'anger', 'Score': '0.7%'}, {'Emotion': 'disgust', 'Score': '32.9%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '65.8%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",happiness,"['plan', 'rates', 'deductions', 'exemptions', 'credits', 'time', 'revenue', 'rates', 'people']",rates,False
audio283.wav,1423.852,1426.834,SPEAKER_02,My priority is putting people back to work in America.,0.15873374,-0.11,0.11,0.34,"[{'Emotion': 'anger', 'Score': '11.4%'}, {'Emotion': 'disgust', 'Score': '3.9%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '84.1%'}, {'Emotion': 'sadness', 'Score': '0.5%'}]",happiness,"['priority', 'people', 'work', 'america']",people,False
audio284.wav,1427.195,1428.436,SPEAKER_02,They're suffering in this country.,0.21507464,-0.55,0.16,0.4,"[{'Emotion': 'anger', 'Score': '74.1%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '3.1%'}, {'Emotion': 'happiness', 'Score': '22.5%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,['country'],country,False
audio285.wav,1429.226,1433.128,SPEAKER_02," and we talk about evidence, look at the evidence of the last four years.",0.24619699,0.04,0.29,0.43,"[{'Emotion': 'anger', 'Score': '0.5%'}, {'Emotion': 'disgust', 'Score': '13.0%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '86.2%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['evidence', 'evidence', 'last', 'four', 'years']",years,False
audio286.wav,1433.989,1435.31,SPEAKER_02,It's absolutely extraordinary.,0.15477541,0.2,0.33,0.44,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '7.4%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '92.0%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,[],[],False
audio287.wav,1435.65,1440.232,SPEAKER_02,We've got 23 million people out of work or stopped looking for work in this country.,0.2083159,-0.3,0.38,0.48,"[{'Emotion': 'anger', 'Score': '0.4%'}, {'Emotion': 'disgust', 'Score': '11.9%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '87.2%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['23', 'million', 'people', 'work', 'work', 'country']",people,False
audio288.wav,1442.494,1448.017,SPEAKER_02,"When the president took office, 32 million people on food stamps, 47 million on food stamps today.",0.27558795,-0.08,0.39,0.47,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '8.0%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '91.3%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['president', 'office', '32', 'million', 'people', 'food', 'stamps', 'food', 'stamps']",people,False
audio289.wav,1448.497,1453.04,SPEAKER_02,"Economic growth this year, slower than last year, and last year, slower than the year before.",0.23633371,0.07,0.25,0.35,"[{'Emotion': 'anger', 'Score': '0.7%'}, {'Emotion': 'disgust', 'Score': '4.1%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '94.9%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['economic', 'growth', 'last', 'year', 'last', 'year', 'year']",economic,False
audio290.wav,1453.88,1458.443,SPEAKER_02,Going forward with the status quo is not gonna cut it for the American people who are struggling today.,0.20447451,-0.39,0.23,0.35,"[{'Emotion': 'anger', 'Score': '1.3%'}, {'Emotion': 'disgust', 'Score': '13.1%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '84.8%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",happiness,"['status', 'quo', 'american', 'people']",people,False
audio291.wav,1459.252,1461.253,SPEAKER_01," All right, let's talk, we're still on the economy.",1.0,0.07,0.32,0.42,"[{'Emotion': 'anger', 'Score': '84.7%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '14.8%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",anger,"['s', 'economy']",economy,True
audio292.wav,1461.693,1472.06,SPEAKER_01,"This is theoretically now a second segment, still on the economy, and specifically on what to do about the federal deficit, the federal debt.",0.8540127,0.13,0.19,0.35,"[{'Emotion': 'anger', 'Score': '4.7%'}, {'Emotion': 'disgust', 'Score': '8.8%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '86.2%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['second', 'segment', 'economy', 'federal', 'deficit', 'federal', 'debt']",second,True
audio293.wav,1472.7,1480.625,SPEAKER_01,"And the question, you each have two minutes on this, and Governor Romney, you go first because the President went first on segment one.",0.67990494,0.31,0.22,0.28,"[{'Emotion': 'anger', 'Score': '7.0%'}, {'Emotion': 'disgust', 'Score': '7.7%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '84.8%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['two', 'minutes', 'president']",two,True
audio294.wav,1480.945,1485.748,SPEAKER_01,"And the question is this, what are the differences between the two of you as to how you would go about",0.66172683,-0.11,0.36,0.45,"[{'Emotion': 'anger', 'Score': '87.2%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '12.4%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,"['question', 'differences']",differences,True
audio295.wav,1486.84,1489.221,SPEAKER_01, tackling the deficit problem in this country.,0.61002845,-0.45,0.07,0.3,"[{'Emotion': 'anger', 'Score': '98.5%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '0.8%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",anger,"['deficit', 'problem', 'country']",country,True
audio296.wav,1489.541,1489.941,SPEAKER_02,"Well, good.",0.1383628,0.61,0.22,0.2,"[{'Emotion': 'anger', 'Score': '88.9%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '4.6%'}, {'Emotion': 'happiness', 'Score': '6.3%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",anger,[],[],False
audio297.wav,1490.021,1491.302,SPEAKER_02,I'm glad you raised that.,0.22371143,0.6,0.28,0.37,"[{'Emotion': 'anger', 'Score': '1.6%'}, {'Emotion': 'disgust', 'Score': '4.3%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '93.6%'}, {'Emotion': 'sadness', 'Score': '0.5%'}]",happiness,[],[],False
audio298.wav,1491.322,1492.342,SPEAKER_02,And it's a critical issue.,0.20230672,-0.13,0.08,0.19,"[{'Emotion': 'anger', 'Score': '0.5%'}, {'Emotion': 'disgust', 'Score': '2.4%'}, {'Emotion': 'fear', 'Score': '94.8%'}, {'Emotion': 'happiness', 'Score': '1.4%'}, {'Emotion': 'sadness', 'Score': '1.0%'}]",fear,"['critical', 'issue']",critical,False
audio299.wav,1493.222,1495.003,SPEAKER_02,I think it's not just an economic issue.,0.10897796,-0.36,0.12,0.29,"[{'Emotion': 'anger', 'Score': '11.4%'}, {'Emotion': 'disgust', 'Score': '1.9%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '86.3%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",happiness,"['just', 'economic', 'issue']",issue,False
audio300.wav,1496.003,1497.044,SPEAKER_02,I think it's a moral issue.,0.30766398,-0.3,0.23,0.34,"[{'Emotion': 'anger', 'Score': '72.1%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.5%'}, {'Emotion': 'happiness', 'Score': '27.2%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",anger,"['moral', 'issue']",moral,False
audio301.wav,1497.944,1505.887,SPEAKER_02,"I think it's frankly not moral for my generation to keep spending massively more than we take in, knowing those burdens are going to be passed on to the next generation.",0.24825409,-0.2,0.13,0.34,"[{'Emotion': 'anger', 'Score': '14.7%'}, {'Emotion': 'disgust', 'Score': '5.6%'}, {'Emotion': 'fear', 'Score': '0.5%'}, {'Emotion': 'happiness', 'Score': '77.2%'}, {'Emotion': 'sadness', 'Score': '2.0%'}]",happiness,"['generation', 'burdens', 'next', 'generation']",burdens,False
audio302.wav,1506.533,1509.715,SPEAKER_02, And they're going to be paying the interest and the principal all their lives.,0.23211327,0.41,0.3,0.45,"[{'Emotion': 'anger', 'Score': '27.6%'}, {'Emotion': 'disgust', 'Score': '2.5%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '68.6%'}, {'Emotion': 'sadness', 'Score': '1.0%'}]",happiness,"['interest', 'principal', 'lives']",lives,False
audio303.wav,1509.795,1514.117,SPEAKER_02,And the amount of debt we're adding at a trillion a year is simply not moral.,0.24548396,-0.25,-0.06,0.17,"[{'Emotion': 'anger', 'Score': '13.7%'}, {'Emotion': 'disgust', 'Score': '20.7%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '62.2%'}, {'Emotion': 'sadness', 'Score': '3.1%'}]",neutral,"['amount', 'debt']",debt,False
audio304.wav,1514.997,1515.738,SPEAKER_02,So how do we deal with it?,0.19126265,-0.09,0.22,0.27,"[{'Emotion': 'anger', 'Score': '97.6%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '1.0%'}, {'Emotion': 'happiness', 'Score': '1.1%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",anger,[],[],False
audio305.wav,1516.118,1519.8,SPEAKER_02,"Well, mathematically, there are three ways that you can cut a deficit.",0.38439927,-0.01,0.2,0.36,"[{'Emotion': 'anger', 'Score': '0.8%'}, {'Emotion': 'disgust', 'Score': '30.6%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '68.1%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",happiness,"['three', 'ways', 'deficit']",three,False
audio306.wav,1519.92,1522.201,SPEAKER_02,"One, of course, is to raise taxes.",0.21702778,-0.28,0.17,0.33,"[{'Emotion': 'anger', 'Score': '2.3%'}, {'Emotion': 'disgust', 'Score': '18.5%'}, {'Emotion': 'fear', 'Score': '3.2%'}, {'Emotion': 'happiness', 'Score': '75.9%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",happiness,"['course', 'taxes']",course,False
audio307.wav,1522.481,1524.382,SPEAKER_02,Number two is to cut spending.,0.25431404,0.24,0.2,0.32,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '10.2%'}, {'Emotion': 'fear', 'Score': '1.5%'}, {'Emotion': 'happiness', 'Score': '88.0%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['number', 'spending']",number,False
audio308.wav,1524.422,1526.003,SPEAKER_02,And number three is to grow the economy.,0.34563172,0.24,0.3,0.4,"[{'Emotion': 'anger', 'Score': '97.5%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '1.9%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",anger,"['number', 'economy']",economy,False
audio309.wav,1526.643,1530.105,SPEAKER_02,"Because if more people work in a growing economy, they're paying taxes and you can",0.3515731,-0.23,0.24,0.36,"[{'Emotion': 'anger', 'Score': '7.2%'}, {'Emotion': 'disgust', 'Score': '0.6%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '91.9%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['people', 'growing', 'economy', 'taxes']",growing,False
audio310.wav,1530.458,1531.479,SPEAKER_02, get the job done that way.,0.13799804,-0.08,0.04,0.21,"[{'Emotion': 'anger', 'Score': '64.2%'}, {'Emotion': 'disgust', 'Score': '0.6%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '34.5%'}, {'Emotion': 'sadness', 'Score': '0.6%'}]",neutral,"['job', 'way']",way,False
audio311.wav,1531.959,1534.301,SPEAKER_02,The president would prefer raising taxes.,0.15239638,-0.16,-0.0,0.15,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '95.2%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '3.7%'}, {'Emotion': 'sadness', 'Score': '0.7%'}]",disgust,"['president', 'taxes']",president,False
audio312.wav,1534.701,1535.141,SPEAKER_02,I understand.,0.12269198,-0.09,0.39,0.47,"[{'Emotion': 'anger', 'Score': '98.4%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '0.8%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",anger,[],[],False
audio313.wav,1535.182,1540.726,SPEAKER_02,"The problem with raising taxes is that it slows down the rate of growth, and you can never quite get the job done.",0.3004154,-0.32,0.11,0.3,"[{'Emotion': 'anger', 'Score': '3.2%'}, {'Emotion': 'disgust', 'Score': '0.7%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '95.8%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['problem', 'taxes', 'rate', 'growth', 'job']",taxes,False
audio314.wav,1540.866,1544.468,SPEAKER_02,I want to lower spending and encourage economic growth at the same time.,0.22157584,0.33,0.14,0.32,"[{'Emotion': 'anger', 'Score': '9.9%'}, {'Emotion': 'disgust', 'Score': '1.3%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '88.3%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",neutral,"['spending', 'economic', 'growth', 'time']",economic,False
